reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,text.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
78,80,162,389,4,55,l,0.2490502999862656,None,55,4,389,6,741.4730142999906,,741.4595481999568,741.4730142999906,742.4560239999555,742.4560239999555,742.472704899963,,742.7068549999967,l,0.2490502999862656,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
40,55,62,390,5,55,t,0.5259310000110418,None,55,5,390,3,742.7225330999936,,742.7094283999759,742.7225330999936,743.7220339999767,743.7220339999767,743.7220339999767,,744.2558908999781,t,0.5259310000110418,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
49,60,89,391,6,55,t,1.0034379999851808,None,55,6,391,4,744.2718953999574,,744.2584693999961,744.2718953999574,745.2714689999702,745.2714689999702,745.2714689999702,,746.2882934999652,t,1.0034379999851808,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
49,60,89,392,0,56,t,0.4003818000201136,None,56,0,392,4,746.3043214999489,,746.2884872999857,746.3043214999489,747.3038820999791,747.3038820999791,747.3038820999791,,747.7212485999917,t,0.4003818000201136,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
11,30,7,393,1,56,l,0.6016854999470524,None,56,1,393,0,747.7370301999617,,747.7234271999914,747.7370301999617,748.7369719999842,748.7369719999842,748.7369719999842,,749.3535880999989,l,0.6016854999470524,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
67,75,119,394,2,56,t,0.5538047000300139,None,56,2,394,5,749.3697325999965,,749.355698499945,749.3697325999965,750.3691706999671,750.3691706999671,750.3691706999671,,750.9364462999511,t,0.5538047000300139,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
40,55,62,395,3,56,t,0.9396464999881573,None,56,3,395,3,750.9523800999741,,750.9386727999663,750.9523800999741,751.9524926999584,751.9524926999584,751.9524926999584,,752.9022598999436,t,0.9396464999881573,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
15,35,13,396,4,56,l,0.564390400017146,None,56,4,396,1,752.9181201999891,,752.9045017999597,752.9181201999891,753.9176710999454,753.9176710999454,753.9176710999454,,754.4844574999879,l,0.564390400017146,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
78,80,162,397,5,56,t,0.9108025000314228,None,56,5,397,6,754.500765899953,,754.4869792999816,754.500765899953,755.4836757999728,755.4836757999728,755.5003949999809,,756.4008070999989,t,0.9108025000314228,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
27,50,21,398,6,56,l,0.4136653000023216,None,56,6,398,2,756.4166415999644,,756.4031490999623,756.4166415999644,757.4162295999704,757.4162295999704,757.4162295999704,,757.8332640999579,l,0.4136653000023216,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
40,55,62,399,0,57,t,0.46693960000993684,None,57,0,399,3,757.8493236999493,,757.8354684999795,757.8493236999493,758.8489221999771,758.8489221999771,758.8489221999771,,759.3325543999672,t,0.46693960000993684,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
78,80,162,400,1,57,l,0.4062905000173487,None,57,1,400,6,759.3486620999756,,759.3351164999767,759.3486620999756,760.3319982999819,760.3319982999819,760.3486933999811,,760.7486397999455,l,0.4062905000173487,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
49,60,89,401,2,57,t,0.6110551000456326,None,57,2,401,4,760.7647788999602,,760.7510599999805,760.7647788999602,761.7650348999887,761.7650348999887,761.7650348999887,,762.3814720999799,t,0.6110551000456326,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
15,35,13,402,3,57,l,0.3836208000429906,None,57,3,402,1,762.3975554999779,,762.3837279999861,762.3975554999779,763.3970698999474,763.3970698999474,763.3970698999474,,763.7973665999598,l,0.3836208000429906,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
67,75,119,403,4,57,t,0.4042075999896042,None,57,4,403,5,763.8135056999745,,763.7994577999925,763.8135056999745,764.8130548999761,764.8130548999761,764.8130548999761,,765.2303263999638,t,0.4042075999896042,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
27,50,21,404,5,57,l,0.4572230000048876,None,57,5,404,2,765.2461946999538,,765.2326396999997,765.2461946999538,766.2456312999711,766.2456312999711,766.2456312999711,,766.7128389999853,l,0.4572230000048876,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
11,30,7,405,6,57,l,0.4950252999551594,None,57,6,405,0,766.7287966999575,,766.7149971999461,766.7287966999575,767.7123968999949,767.7123968999949,767.7285874999943,,768.2123202999937,l,0.4950252999551594,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
49,60,89,406,0,58,l,0.4436198999756016,None,58,0,406,4,768.2286062999628,,768.2147891999921,768.2286062999628,769.227759899979,769.227759899979,769.227759899979,,769.6784109999426,l,0.4436198999756016,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
67,75,119,407,1,58,t,1.0487204999662936,None,58,1,407,5,769.6941924999701,,769.6804611999542,769.6941924999701,770.6941835999605,770.6941835999605,770.6941835999605,,771.7440797999734,t,1.0487204999662936,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
11,30,7,408,2,58,l,1.6643434999859892,None,58,2,408,0,771.7600271999836,,771.7462912999908,771.7600271999836,772.7595529999817,772.7595529999817,772.7595529999817,,774.4259298999677,l,1.6643434999859892,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
27,50,21,409,3,58,l,1.4307736000046134,None,58,3,409,2,774.4422293999814,,774.4281571999891,774.4422293999814,775.4249391999911,775.4249391999911,775.4416636999813,,776.858297699946,l,1.4307736000046134,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
15,35,13,410,4,58,l,0.6935023000114597,None,58,4,410,1,776.8746031999472,,776.8604885999812,776.8746031999472,777.8574331999989,777.8574331999989,777.8741940999753,,778.5576902999892,l,0.6935023000114597,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
40,55,62,411,5,58,t,1.65467889996944,None,58,5,411,3,778.5738703999668,,778.5598891999689,778.5738703999668,779.5732153999852,779.5732153999852,779.5732153999852,,781.2398289999692,t,1.65467889996944,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
78,80,162,412,6,58,t,63.32857380004134,None,58,6,412,6,781.2560073999921,,781.2423490999499,781.2560073999921,782.2555051999516,782.2555051999516,782.2555051999516,784.2546604999807,845.5955251999549,t,63.32857380004134,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
49,60,89,413,0,59,t,0.9879480000236072,None,59,0,413,4,845.6116850999533,,845.5979935999494,845.6116850999533,846.6110368999653,846.6110368999653,846.6110368999653,,847.6112797999522,t,0.9879480000236072,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
67,75,119,414,1,59,t,0.6672659000032581,None,59,1,414,5,847.627163499943,,847.6133600999601,847.627163499943,848.6105540999561,848.6105540999561,848.6274616999435,,849.2939933999442,t,0.6672659000032581,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
15,35,13,415,2,59,l,0.8512884000083432,None,59,2,415,1,849.3101255999645,,849.2962060999707,849.3101255999645,850.30936689995,850.30936689995,850.30936689995,,851.1766833999427,l,0.8512884000083432,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
40,55,62,416,3,59,t,0.9764292999752797,None,59,3,416,3,851.1923918999964,,851.1788996999967,851.1923918999964,852.1918265999993,852.1918265999993,852.1918265999993,,853.17541539995,t,0.9764292999752797,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
27,50,21,417,4,59,l,1.0184631000156514,None,59,4,417,2,853.1914913999499,,853.1775932999444,853.1914913999499,854.1909078999888,854.1909078999888,854.1909078999888,,855.2246419999865,l,1.0184631000156514,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
78,80,162,418,5,59,t,0.8499153000302613,None,59,5,418,6,855.2406128999428,,855.2272773999721,855.2406128999428,856.2235014999751,856.2235014999751,856.2401149999932,,857.0749043999822,t,0.8499153000302613,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
11,30,7,419,6,59,l,0.5273151000146754,None,59,6,419,0,857.0897984999465,,857.0771755999885,857.0897984999465,858.0893900999799,858.0893900999799,858.0893900999799,,858.622968599957,l,0.5273151000146754,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
67,75,119,420,0,60,t,19.161920299986377,None,60,0,420,5,858.6391836999683,,858.6251697999542,858.6391836999683,859.638771399972,859.638771399972,859.638771399972,861.63790099998,878.8144115999457,t,19.161920299986377,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
40,55,62,421,1,60,t,0.9362786000128835,None,60,1,421,3,878.830451399961,,878.8169658999541,878.830451399961,879.8298919999506,879.8298919999506,879.8298919999506,,880.7803050999646,t,0.9362786000128835,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
49,60,89,422,2,60,t,0.48196160001680255,None,60,2,422,4,880.796341099951,,880.7827175999992,880.796341099951,881.779385999951,881.779385999951,881.7961584999575,,882.2628353999462,t,0.48196160001680255,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
78,80,162,423,3,60,t,0.42724679998354986,None,60,3,423,6,882.2789356999565,,882.2652814999456,882.2789356999565,883.278431899962,883.278431899962,883.278431899962,,883.7121952999732,t,0.42724679998354986,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
27,50,21,424,4,60,l,0.5465090000070632,None,60,4,424,2,883.7283007999649,,883.7144056999823,883.7283007999649,884.7288270999561,884.7288270999561,884.7288270999561,,885.2782240999513,l,0.5465090000070632,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
15,35,13,425,5,60,l,0.45274700003210455,None,60,5,425,1,885.2944667999982,,885.2804423999623,885.2944667999982,886.2939866999513,886.2939866999513,886.2939866999513,,886.7609149999917,l,0.45274700003210455,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
11,30,7,426,6,60,l,0.37822179996874183,None,60,6,426,0,886.7775052999496,,886.7630880999495,886.7775052999496,887.7764467999805,887.7764467999805,887.7764467999805,,888.1603488999535,l,0.37822179996874183,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
11,30,7,427,0,61,l,0.435173699981533,None,61,0,427,0,888.1763470999431,,888.1605161999469,888.1763470999431,889.160023799981,889.160023799981,889.1762950999546,,889.6100000999868,l,0.435173699981533,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
15,35,13,428,1,61,t,0.5025828999932855,None,61,1,428,1,889.6258213999681,,889.6123835999751,889.6258213999681,890.625245299947,890.625245299947,890.625245299947,,891.1425224999548,t,0.5025828999932855,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
67,75,119,429,2,61,t,0.6840264999773353,None,61,2,429,5,891.1584288999438,,891.1447842999478,891.1584288999438,892.1419673999771,892.1419673999771,892.1579716999549,,892.8420478999615,t,0.6840264999773353,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
49,60,89,430,3,61,t,0.8614398000063375,None,61,3,430,4,892.8577630999498,,892.8451370999683,892.8577630999498,893.8572622999782,893.8572622999782,893.8572622999782,,894.7243453999981,t,0.8614398000063375,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
40,55,62,431,4,61,t,1.4480609000311233,None,61,4,431,3,894.7403460999485,,894.726522699988,894.7403460999485,895.7402517999872,895.7402517999872,895.7402517999872,,897.1899624999496,t,1.4480609000311233,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
27,50,21,432,5,61,l,0.7171668999944814,None,61,5,432,2,897.2059911999968,,897.1923906999873,897.2059911999968,898.2053801999427,898.2053801999427,898.2053801999427,,898.938880599977,l,0.7171668999944814,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
78,80,162,433,6,61,t,7.235023899993394,None,61,6,433,6,898.955016199965,,898.9414492999786,898.955016199965,899.937995699991,899.937995699991,899.9547250999603,901.9370174999931,907.1853351999889,t,7.235023899993394,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
27,50,21,434,0,62,l,0.6118947999784723,None,62,0,434,2,907.2015500999987,,907.187933499983,907.2015500999987,908.1844092999818,908.1844092999818,908.201102299965,,908.8015483999625,l,0.6118947999784723,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
67,75,119,435,1,62,t,0.5837356999982148,None,62,1,435,5,908.8175471999566,,908.8036473999964,908.8175471999566,909.8171566999517,909.8171566999517,909.8171566999517,,910.4177283999743,t,0.5837356999982148,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
15,35,13,436,2,62,l,0.6242048999993131,None,62,2,436,1,910.4333691999782,,910.4201525999815,910.4333691999782,911.4329087999649,911.4329087999649,911.4329087999649,,912.0664867999731,l,0.6242048999993131,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
49,60,89,437,3,62,t,0.6685223000240512,None,62,3,437,4,912.0826950999908,,912.068870899966,912.0826950999908,913.0655971999513,913.0655971999513,913.0822814999847,,913.7493444999564,t,0.6685223000240512,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
11,30,7,438,4,62,l,0.5808281999779865,None,62,4,438,0,913.7653196999454,,913.7517459999654,913.7653196999454,914.7648242999567,914.7648242999567,914.7648242999567,,915.348479599983,l,0.5808281999779865,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
78,80,162,439,5,62,t,0.6895725000067614,None,62,5,439,6,915.3646334999939,,915.3510702999774,915.3646334999939,916.3641626999597,916.3641626999597,916.3641626999597,,917.0645507999579,t,0.6895725000067614,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
40,55,62,440,6,62,t,0.7273678000201471,None,62,6,440,3,917.0805717999465,,917.0670114999521,917.0805717999465,918.0800635999767,918.0800635999767,918.0800635999767,,918.8141070999554,t,0.7273678000201471,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
11,30,7,441,0,63,l,0.5723602999933064,None,63,0,441,0,918.8297380000004,,918.8163597999956,918.8297380000004,919.8294547999976,919.8294547999976,919.8294547999976,,920.4132472999627,l,0.5723602999933064,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
78,80,162,442,1,63,t,0.5552425000350922,None,63,1,442,6,920.4291620999575,,920.4160130999517,920.4291620999575,921.428639699996,921.428639699996,921.428639699996,,921.9958649999462,t,0.5552425000350922,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
49,60,89,443,2,63,t,1.253338199981954,None,63,2,443,4,922.0116814999492,,921.9983163999859,922.0116814999492,923.0113168999669,923.0113168999669,923.0113168999669,,924.2785269999877,t,1.253338199981954,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
40,55,62,444,3,63,t,2.5220449999906123,None,63,3,444,3,924.2940452999901,,924.2809305999544,924.2940452999901,925.2936599999666,925.2936599999666,925.2936599999666,927.2927849999978,927.8265070999623,t,2.5220449999906123,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
27,50,21,445,4,63,l,0.7264681999804452,None,63,4,445,2,927.842544199957,,927.8288645999855,927.842544199957,928.8421056999941,928.8421056999941,928.8421056999941,,929.5759023999562,l,0.7264681999804452,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
15,35,13,446,5,63,l,0.8947772000101395,None,63,5,446,1,929.5918853999465,,929.5784500999725,929.5918853999465,930.5913313999772,930.5913313999772,930.5913313999772,,931.4919309999677,l,0.8947772000101395,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
67,75,119,447,6,63,t,0.6069387000170536,None,63,6,447,5,931.5076645999798,,931.4941581999883,931.5076645999798,932.5073026999598,932.5073026999598,932.5073026999598,,933.1243512999499,t,0.6069387000170536,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
27,50,21,448,0,64,l,0.6524991000187583,None,64,0,448,2,933.1402759999619,,933.1267576999962,933.1402759999619,934.139872699976,934.139872699976,934.139872699976,,934.8068203000003,l,0.6524991000187583,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
78,80,162,449,1,64,t,0.5726750000030734,None,64,1,449,6,934.8227703999728,,934.8092883999925,934.8227703999728,935.8223955999711,935.8223955999711,935.8223955999711,,936.4062726999982,t,0.5726750000030734,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
11,30,7,450,2,64,l,0.5639563999720849,None,64,2,450,0,936.4221899999538,,936.4087170999846,936.4221899999538,937.4217249999638,937.4217249999638,937.4217249999638,,937.988627899962,l,0.5639563999720849,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
67,75,119,451,3,64,t,0.856869800016284,None,64,3,451,5,938.0050228999462,,937.9907999999705,938.0050228999462,938.9877215999877,938.9877215999877,939.0043902999605,,939.8545567999827,t,0.856869800016284,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
40,55,62,452,4,64,t,1.0337323999847285,None,64,4,452,3,939.8707068999647,,939.8570715999813,939.8707068999647,940.8702419999754,940.8702419999754,940.8702419999754,,941.9203989999951,t,1.0337323999847285,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
15,35,13,453,5,64,l,0.7446458999766037,None,64,5,453,1,941.936479499971,,941.9226106999558,941.936479499971,942.936021499976,942.936021499976,942.936021499976,,943.686462499958,l,0.7446458999766037,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
49,60,89,454,6,64,l,0.37220519996481016,None,64,6,454,4,943.7023897999898,,943.689416499983,943.7023897999898,944.7019468999933,944.7019468999933,944.7019468999933,,945.0858378999983,l,0.37220519996481016,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
11,30,7,455,0,65,l,0.3334883999777958,None,65,0,455,0,945.1017950999667,,945.0879934999975,945.1017950999667,946.1015969999717,946.1015969999717,946.1015969999717,,946.4519570999546,l,0.3334883999777958,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
78,80,162,456,1,65,t,0.9220871000434272,None,65,1,456,6,946.4679553999449,,946.4547069999971,946.4679553999449,947.4674364999519,947.4674364999519,947.4674364999519,,948.4009752999991,t,0.9220871000434272,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
67,75,119,457,2,65,,,,65,2,457,5,948.4169196999865,,948.4030653999653,948.4169196999865,,,,,,,,,,,,,,,,
